Is Superhost,neighbourhood,Neighborhood Group,Latitude,Longitude,Property Type,Room Type,Accomodates,Bathrooms,Bedrooms,Beds,Guests Included,Min Nights,Reviews,Instant Bookable,Business Travel Ready,Price
f,Kreuzberg,Friedrichshain-Kreuzberg,52.48886,13.39386,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,1,0,f,f,50.0
f,Prenzlauer Berg,Pankow,52.538909999999994,13.42675,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,0,f,f,50.0
t,Prenzlauer Berg,Pankow,52.54504,13.41816,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,12,t,f,38.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48371,13.443429999999998,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,f,f,58.0
f,Moabit,Mitte,52.52933000000001,13.340520000000001,Apartment,Entire home/apt,4,1.0,2.0,4.0,2,30,19,f,f,90.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46585,13.42419,Apartment,Private room,1,1.0,1.0,1.0,1,2,3,f,f,25.0
f,Charlottenburg,Charlottenburg-Wilm.,52.51147,13.30953,Loft,Entire home/apt,2,1.0,1.0,1.0,1,1,0,f,f,100.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48728000000001,13.43329,Apartment,Private room,2,1.0,1.0,1.0,1,5,1,f,f,50.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.47963000000001,13.31576,Apartment,Entire home/apt,4,1.0,2.0,0.0,1,30,1,t,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5083,13.45717,Apartment,Entire home/apt,6,1.0,0.0,4.0,4,2,34,t,f,90.0
f,Wedding,Mitte,52.5537,13.35547,Apartment,Private room,1,1.0,1.0,1.0,1,3,1,t,f,37.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49287,13.361070000000002,Apartment,Private room,2,1.0,0.0,2.0,1,1,93,t,f,38.0
f,Prenzlauer Berg,Pankow,52.55198000000001,13.42363,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,60,12,f,f,30.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.46766,13.39105,Apartment,Private room,2,1.0,1.0,1.0,1,2,10,f,f,15.0
t,Charlottenburg,Charlottenburg-Wilm.,52.52313000000001,13.29855,Apartment,Private room,1,1.0,1.0,1.0,1,2,1,f,f,31.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47741,13.438529999999998,Apartment,Private room,2,1.0,1.0,1.0,1,7,6,f,f,55.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46874,13.43081,Apartment,Private room,3,1.0,1.0,1.0,1,3,1,f,f,60.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48181,13.44554,Apartment,Private room,2,1.0,1.0,1.0,1,1,8,f,f,45.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48328000000001,13.34892,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,42,f,f,65.0
f,Fennpfuhl,Lichtenberg,52.52669,13.479120000000002,Apartment,Entire home/apt,3,1.0,2.0,2.0,1,14,0,f,f,70.0
f,Prenzlauer Berg,Pankow,52.53676,13.41725,Apartment,Private room,2,1.0,1.0,1.0,2,2,375,f,f,39.0
f,Lichterfelde,Steglitz - Zehlendorf,52.42307,13.327120000000004,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,3,4,t,f,27.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50921999999999,13.443670000000004,Apartment,Private room,2,2.0,1.0,1.0,1,3,20,t,f,58.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.5133,13.46249,Apartment,Private room,1,1.0,1.0,1.0,2,2,7,t,f,50.0
f,Prenzlauer Berg,Pankow,52.53121,13.42297,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,90,0,f,f,48.0
f,Wedding,Mitte,52.55645,13.39086,Apartment,Private room,2,1.0,1.0,1.0,1,5,12,f,f,20.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49483000000001,13.3478,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,2,0,f,f,40.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.49841999999999,13.460320000000001,Apartment,Private room,1,1.0,1.0,1.0,1,7,11,f,f,18.0
f,Wedding,Mitte,52.54634,13.34704,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,5,1,t,f,20.0
f,PlÃ¤nterwald,Treptow - KÃ¶penick,52.4819,13.46814,Apartment,Private room,2,1.0,1.0,1.0,1,6,9,t,f,25.0
f,WeiÃensee,Pankow,52.5476,13.451529999999998,Apartment,Private room,2,1.0,1.0,1.0,1,5,18,f,f,35.0
t,Wilmersdorf,Charlottenburg-Wilm.,52.49806999999999,13.317520000000002,Apartment,Private room,1,1.0,1.0,1.0,1,2,217,f,f,29.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.488519999999994,13.35351,Guest suite,Private room,1,1.0,1.0,1.0,1,3,25,f,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.524069999999995,13.446879999999998,Apartment,Private room,2,1.0,1.0,1.0,1,2,135,t,f,30.0
t,Potsdamer Platz,Mitte,52.511190000000006,13.389920000000002,Apartment,Entire home/apt,8,1.5,2.0,3.0,2,1,19,t,f,210.0
f,Prenzlauer Berg,Pankow,52.55022,13.40551,Apartment,Private room,2,1.0,1.0,1.0,1,2,4,f,f,39.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.52303000000001,13.445570000000002,Apartment,Private room,3,1.0,1.0,1.0,2,4,5,f,f,28.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48069,13.43439,Apartment,Private room,3,1.0,1.0,2.0,1,2,17,f,f,95.0
f,Moabit,Mitte,52.53014,13.345679999999998,Apartment,Private room,3,1.0,0.0,2.0,1,3,2,f,f,35.0
f,Mitte,Mitte,52.52208000000001,13.39636,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,4,1,t,f,78.0
f,Nikolassee,Steglitz - Zehlendorf,52.43642,13.20386,Apartment,Private room,2,1.0,1.0,1.0,1,2,7,t,f,38.0
t,Moabit,Mitte,52.53558000000001,13.3468,Apartment,Private room,2,1.0,1.0,1.0,1,1,33,t,f,22.0
f,Mitte,Mitte,52.52669,13.39756,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,2,32,f,f,95.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.489,13.35549,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,1,10,f,f,50.0
f,Wedding,Mitte,52.54166,13.36635,Apartment,Entire home/apt,1,1.0,1.0,1.0,2,2,3,f,f,600.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50676,13.45575,Apartment,Private room,3,1.0,0.0,2.0,1,1,1,f,f,110.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51926999999999,13.465420000000002,Apartment,Private room,2,1.0,1.0,1.0,1,6,3,f,f,29.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49103000000001,13.36108,Apartment,Entire home/apt,5,1.0,2.0,3.0,2,2,1,f,f,35.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49721999999999,13.4239,Apartment,Private room,2,1.5,1.0,1.0,1,2,1,f,f,23.0
f,Dahlem,Steglitz - Zehlendorf,52.4381,13.27965,Apartment,Entire home/apt,4,1.0,3.0,3.0,2,2,24,f,f,135.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4876,13.43979,Apartment,Private room,3,1.0,1.0,1.0,1,1,8,f,f,25.0
f,Lichtenberg,Lichtenberg,52.52168,13.49757,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,2,6,f,f,85.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49545,13.42862,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,t,f,30.0
f,Wittenau,Reinickendorf,52.59656,13.308320000000002,Apartment,Entire home/apt,1,1.0,0.0,1.0,1,3,12,f,f,49.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49077,13.364229999999996,Apartment,Entire home/apt,2,2.0,1.0,2.0,1,6,1,t,f,30.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51209,13.47269,Apartment,Private room,2,1.0,1.0,2.0,1,4,0,f,f,25.0
f,Nikolassee,Steglitz - Zehlendorf,52.43386,13.22882,House,Entire home/apt,2,1.0,0.0,2.0,1,4,35,f,f,35.0
f,Moabit,Mitte,52.53506,13.32763,Apartment,Private room,2,1.0,1.0,1.0,1,1,134,f,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51566,13.455279999999998,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,8,f,f,35.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48103,13.42965,Apartment,Entire home/apt,2,1.0,2.0,1.0,1,3,0,t,f,120.0
f,NeukÃ¶lln,NeukÃ¶lln,52.479380000000006,13.43365,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,4,10,f,f,50.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50086999999999,13.43894,Apartment,Private room,2,1.0,1.0,1.0,1,3,0,f,f,25.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48001999999999,13.438,Apartment,Private room,4,1.0,1.0,2.0,2,14,1,f,f,43.0
f,Prenzlauer Berg,Pankow,52.55068000000001,13.41156,Condominium,Entire home/apt,3,1.0,2.0,2.0,2,4,0,f,f,34.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50149,13.41884,Apartment,Private room,2,1.5,1.0,1.0,1,2,28,f,f,37.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48031999999999,13.42724,Apartment,Private room,2,1.0,1.0,1.0,1,2,9,f,f,20.0
f,Prenzlauer Berg,Pankow,52.54106,13.42199,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,7,1,f,f,30.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50853000000001,13.3197,Apartment,Private room,1,1.0,1.0,1.0,1,1,0,f,f,20.0
f,NeukÃ¶lln,NeukÃ¶lln,52.472,13.45006,Apartment,Private room,2,1.0,1.0,1.0,1,3,25,f,f,36.0
f,Mitte,Mitte,52.5272,13.41081,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,2,f,f,50.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.518130000000006,13.45704,Apartment,Private room,1,1.0,1.0,1.0,1,2,1,t,f,25.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.46546999999999,13.37909,Apartment,Private room,2,1.0,2.0,2.0,1,1,11,t,f,40.0
f,Prenzlauer Berg,Pankow,52.54953,13.41603,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,21,6,t,f,59.0
t,Prenzlauer Berg,Pankow,52.54551,13.41729,Apartment,Private room,2,1.0,1.0,2.0,2,3,1,f,f,34.0
t,Wedding,Mitte,52.55374000000001,13.37329,Apartment,Private room,2,1.0,1.0,1.0,1,2,13,t,f,25.0
f,Wedding,Mitte,52.55143,13.379229999999998,Apartment,Private room,2,1.0,1.0,1.0,1,2,3,f,f,27.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47888000000001,13.44909,Apartment,Private room,2,1.0,1.0,1.0,1,2,2,f,f,50.0
f,Prenzlauer Berg,Pankow,52.53166999999999,13.43206,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,7,29,t,f,45.0
f,Prenzlauer Berg,Pankow,52.5525,13.41071,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,4,6,t,f,60.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51304,13.42969,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,2,0,f,f,49.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50063000000001,13.31079,Apartment,Private room,2,1.0,1.0,1.0,1,4,3,f,f,42.0
f,OberschÃ¶neweide,Treptow - KÃ¶penick,52.460890000000006,13.525120000000001,Loft,Entire home/apt,5,1.0,1.0,5.0,1,1,32,f,f,89.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4809,13.44362,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,6,t,f,60.0
f,,Reinickendorf,52.63097,13.2549,Apartment,Private room,1,1.5,1.0,1.0,1,4,1,f,f,14.0
t,Mitte,Mitte,52.51000000000001,13.39533,Apartment,Entire home/apt,4,1.0,1.0,1.0,2,4,33,t,f,169.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.49124000000001,13.3315,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,5,0,f,f,50.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.48989,13.39244,Apartment,Entire home/apt,3,1.0,0.0,2.0,1,4,0,f,f,79.0
f,Prenzlauer Berg,Pankow,52.53777,13.43251,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,1,1,t,f,79.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47957,13.42808,Apartment,Private room,2,1.0,1.0,1.0,1,1,3,f,f,28.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49025,13.39696,Apartment,Private room,2,1.0,1.0,1.0,1,3,0,t,f,50.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48765,13.342770000000002,Apartment,Private room,1,1.0,1.0,1.0,1,8,0,f,f,17.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50979000000001,13.455220000000002,Apartment,Entire home/apt,2,1.0,2.0,1.0,1,14,1,f,f,60.0
f,Friedrichsfelde,Lichtenberg,52.519830000000006,13.51813,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,3,1,f,f,50.0
f,Mitte,Mitte,52.536669999999994,13.39396,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,3,4,t,f,59.0
t,,Reinickendorf,52.61155,13.295929999999998,House,Private room,4,1.0,2.0,4.0,1,3,26,t,f,55.0
f,NeukÃ¶lln,NeukÃ¶lln,52.49191,13.42671,Apartment,Private room,2,1.0,1.0,1.0,1,2,0,t,f,55.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51096999999999,13.45597,Apartment,Entire home/apt,2,1.0,1.0,3.0,1,1,0,f,f,40.0
f,Reinickendorf,Reinickendorf,52.58951999999999,13.37971,Apartment,Entire home/apt,4,1.0,1.0,4.0,1,60,79,f,f,40.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48034000000001,13.43677,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,6,f,f,40.0
t,Fennpfuhl,Lichtenberg,52.52705,13.46938,Apartment,Entire home/apt,6,1.5,2.0,4.0,2,5,15,f,f,168.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51484,13.44684,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,3,9,f,f,59.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49103000000001,13.37291,Apartment,Entire home/apt,6,1.0,3.0,5.0,4,5,6,f,f,89.0
f,Rummelsburg,Lichtenberg,52.51233000000001,13.49746,Apartment,Private room,2,1.0,1.0,1.0,1,2,8,f,f,37.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49288000000001,13.42692,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,90,0,f,f,35.0
f,Steglitz,Steglitz - Zehlendorf,52.45168,13.32208,Apartment,Entire home/apt,1,1.0,1.0,1.0,1,2,17,t,f,42.0
f,Prenzlauer Berg,Pankow,52.53542,13.43367,Apartment,Entire home/apt,4,1.0,1.0,2.0,2,5,5,f,f,78.0
f,Prenzlauer Berg,Pankow,52.53724,13.424870000000002,Apartment,Entire home/apt,4,1.0,1.0,3.0,1,2,12,t,f,95.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.49045,13.40319,Apartment,Entire home/apt,8,2.0,2.0,4.0,2,10,3,f,f,85.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49335,13.34909,Apartment,Entire home/apt,4,1.5,3.0,3.0,2,7,0,f,f,59.0
f,Mitte,Mitte,52.53239,13.3809,Apartment,Private room,1,1.0,1.0,1.0,1,5,15,f,f,67.0
t,Kreuzberg,Friedrichshain-Kreuzberg,52.51231,13.3395,Apartment,Private room,2,1.0,1.0,2.0,1,2,50,f,f,37.0
f,Prenzlauer Berg,Pankow,52.53827,13.40736,Apartment,Private room,2,1.0,1.0,1.0,1,3,2,t,f,30.0
f,Prenzlauer Berg,Pankow,52.53968,13.4022,Apartment,Private room,1,1.0,1.0,1.0,1,3,4,t,f,12.0
t,Tempelhof,Tempelhof - SchÃ¶neberg,52.46634,13.40915,Loft,Private room,2,1.5,1.0,2.0,1,3,219,t,f,18.0
f,Mitte,Mitte,52.51872,13.40024,Apartment,Entire home/apt,7,1.0,2.0,4.0,4,4,8,f,f,139.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47758000000001,13.447170000000002,Apartment,Private room,2,1.0,1.0,2.0,1,5,5,f,f,50.0
f,Grunewald,Charlottenburg-Wilm.,52.48785,13.29344,,Entire home/apt,6,1.0,3.0,3.0,2,60,0,f,f,140.0
t,NeukÃ¶lln,NeukÃ¶lln,52.48945,13.43317,Apartment,Private room,2,1.0,1.0,1.0,2,1,29,f,f,50.0
t,Kreuzberg,Friedrichshain-Kreuzberg,52.50265,13.43307,Apartment,Private room,2,1.0,1.0,1.0,1,2,0,t,f,55.0
t,Prenzlauer Berg,Pankow,52.54693000000001,13.43186,Apartment,Entire home/apt,4,1.5,3.0,2.0,4,3,15,f,f,90.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4837,13.43641,Apartment,Private room,1,1.0,1.0,1.0,1,1,44,f,f,17.0
f,Fennpfuhl,Lichtenberg,52.5277,13.510079999999999,Apartment,Private room,2,1.0,1.0,1.0,1,2,10,f,f,60.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51139000000001,13.436670000000001,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,2,61,f,f,155.0
f,Wedding,Mitte,52.552,13.37456,Apartment,Entire home/apt,3,1.0,2.0,3.0,1,1,0,f,f,35.0
f,Charlottenburg,Charlottenburg-Wilm.,52.51805,13.31413,Apartment,Private room,3,1.0,1.0,1.0,2,1,94,f,f,30.0
f,NeukÃ¶lln,NeukÃ¶lln,52.49195999999999,13.423229999999998,Apartment,Private room,2,1.0,1.0,1.0,1,1,6,f,f,49.0
f,NiederschÃ¶neweide,Treptow - KÃ¶penick,52.43973,13.548,Boat,Entire home/apt,2,1.0,1.0,1.0,1,3,1,f,f,27.0
f,NeukÃ¶lln,NeukÃ¶lln,52.46625,13.42529,Apartment,Entire home/apt,5,1.0,2.0,3.0,2,6,1,t,f,118.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51933,13.45762,Apartment,Private room,1,1.0,0.0,1.0,1,3,0,t,f,25.0
f,Baumschulenweg,Treptow - KÃ¶penick,52.46661999999999,13.48944,Apartment,Private room,2,1.0,1.0,1.0,1,3,2,f,f,30.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48484000000001,13.43151,Apartment,Private room,2,1.0,1.0,2.0,1,1,1,t,f,25.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47512,13.424729999999998,Apartment,Entire home/apt,2,1.0,2.0,2.0,2,21,6,f,f,55.0
f,Prenzlauer Berg,Pankow,52.53529,13.437120000000002,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,5,4,f,f,60.0
f,NeukÃ¶lln,NeukÃ¶lln,52.470969999999994,13.44756,Apartment,Private room,2,1.0,1.0,1.0,1,1,0,t,f,25.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.52598000000001,13.45755,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,19,f,f,76.0
f,NeukÃ¶lln,NeukÃ¶lln,52.4859,13.432429999999998,Apartment,Private room,1,1.0,1.0,1.0,1,4,0,f,f,15.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51578000000001,13.46485,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,1,5,t,f,45.0
t,Moabit,Mitte,52.53396,13.35528,Apartment,Entire home/apt,3,1.0,1.0,3.0,2,1,102,f,f,85.0
f,Charlottenburg,Charlottenburg-Wilm.,52.51845,13.32629,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,5,21,f,f,70.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47728000000001,13.434270000000001,Apartment,Private room,2,1.0,1.0,1.0,1,1,30,f,f,27.0
t,NeukÃ¶lln,NeukÃ¶lln,52.47836,13.42366,Apartment,Private room,1,1.0,1.0,1.0,1,3,0,t,f,30.0
f,Prenzlauer Berg,Pankow,52.55587,13.42116,Loft,Entire home/apt,3,2.0,2.0,2.0,1,2,5,f,f,124.0
f,Tempelhof,Tempelhof - SchÃ¶neberg,52.46776,13.389879999999998,Apartment,Entire home/apt,4,1.0,1.0,3.0,1,7,13,f,f,30.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48141999999999,13.4288,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,3,9,f,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.49876,13.47036,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,1,4,f,f,50.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.4985,13.44328,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,2,0,t,f,50.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51928,13.463029999999998,Apartment,Private room,1,1.0,1.0,1.0,1,1,28,f,f,32.0
f,Moabit,Mitte,52.52823000000001,13.344079999999998,Apartment,Entire home/apt,2,1.5,1.0,1.0,1,3,196,t,f,70.0
t,NeukÃ¶lln,NeukÃ¶lln,52.46929,13.43491,Apartment,Private room,2,1.0,1.0,1.0,1,1,40,t,f,33.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51588,13.46156,Apartment,Private room,1,1.0,1.0,1.0,1,1,1,f,f,14.0
f,Prenzlauer Berg,Pankow,52.54719000000001,13.41992,Apartment,Private room,2,1.0,1.0,1.0,1,2,25,f,f,40.0
f,Moabit,Mitte,52.52845,13.343320000000002,Apartment,Entire home/apt,6,1.5,3.0,3.0,1,2,4,f,f,70.0
f,Mitte,Mitte,52.53032,13.39774,Apartment,Entire home/apt,2,1.5,2.0,2.0,1,60,0,f,f,90.0
f,Friedrichsfelde,Lichtenberg,52.50061999999999,13.506470000000002,Guesthouse,Entire home/apt,4,1.0,1.0,2.0,2,1,2,f,f,84.0
f,Halensee,Charlottenburg-Wilm.,52.49934,13.29316,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,4,0,f,f,64.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48979,13.34458,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,60,1,f,f,35.0
f,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.49191999999999,13.360970000000002,Apartment,Entire home/apt,4,1.0,0.0,2.0,1,180,8,t,f,50.0
t,NeukÃ¶lln,NeukÃ¶lln,52.48239000000001,13.44578,Apartment,Entire home/apt,4,1.0,2.0,3.0,2,60,19,f,f,85.0
f,Steglitz,Steglitz - Zehlendorf,52.45973000000001,13.33246,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,2,6,t,f,60.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.50644000000001,13.468779999999999,Apartment,Private room,3,1.0,1.0,2.0,1,3,4,f,f,35.0
t,SchÃ¶neberg,Tempelhof - SchÃ¶neberg,52.48818000000001,13.352,Hostel,Private room,1,1.0,1.0,1.0,1,30,42,f,f,29.0
t,Moabit,Mitte,52.52534,13.34106,Apartment,Private room,2,1.0,1.0,2.0,2,2,133,t,f,35.0
f,Wedding,Mitte,52.54044,13.3561,Apartment,Entire home/apt,2,1.0,2.0,1.0,1,1,0,f,f,50.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.51207,13.46362,Apartment,Private room,2,1.0,1.0,1.0,1,2,28,t,f,59.0
f,Prenzlauer Berg,Pankow,52.53398000000001,13.43635,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,3,3,f,f,71.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.49459,13.46051,Apartment,Private room,1,1.0,1.0,1.0,1,3,1,t,f,29.0
f,Wedding,Mitte,52.56561999999999,13.38356,Apartment,Private room,2,2.0,1.0,1.0,2,3,0,f,f,95.0
f,Charlottenburg,Charlottenburg-Wilm.,52.5054,13.31599,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,3,3,t,f,80.0
t,,Marzahn - Hellersdorf,52.51825,13.6751,House,Private room,6,1.0,1.0,6.0,2,2,64,f,f,65.0
f,Mitte,Mitte,52.53258,13.38781,Condominium,Private room,4,1.0,0.0,2.0,1,2,7,f,f,59.0
t,Mahlsdorf,Marzahn - Hellersdorf,52.48788000000001,13.61964,Apartment,Private room,2,1.0,1.0,1.0,1,2,15,f,f,19.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.50088000000001,13.4488,Apartment,Private room,1,1.0,1.0,1.0,1,4,5,t,f,55.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48382,13.43266,Apartment,Private room,2,1.0,1.0,1.0,2,14,1,f,f,21.0
t,NeukÃ¶lln,NeukÃ¶lln,52.47699,13.428170000000001,Apartment,Entire home/apt,2,0.5,0.0,1.0,1,1,54,t,f,35.0
f,Friedrichshain,Friedrichshain-Kreuzberg,52.51115,13.44328,Apartment,Private room,2,1.0,1.0,1.0,1,3,16,f,f,23.0
t,Mitte,Mitte,52.51161,13.39728,Apartment,Entire home/apt,2,1.0,1.0,1.0,2,1,25,t,f,75.0
f,Prenzlauer Berg,Pankow,52.53396,13.41751,Apartment,Private room,1,1.0,1.0,1.0,1,4,1,f,f,20.0
f,Kreuzberg,Friedrichshain-Kreuzberg,52.501169999999995,13.4386,Apartment,Private room,1,2.0,1.0,1.0,1,6,2,f,f,12.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50216999999999,13.31255,Apartment,Entire home/apt,6,2.0,3.0,3.0,4,2,50,f,f,240.0
f,Alt-Treptow,Treptow - KÃ¶penick,52.48879,13.450370000000001,Apartment,Entire home/apt,5,1.0,1.0,2.0,1,2,3,f,f,80.0
f,NeukÃ¶lln,NeukÃ¶lln,52.48234,13.43155,Apartment,Private room,1,1.0,1.0,1.0,1,2,2,f,f,35.0
t,Friedrichshain,Friedrichshain-Kreuzberg,52.50996999999999,13.42902,Apartment,Entire home/apt,3,1.0,1.0,2.0,2,3,36,t,f,70.0
f,Nikolassee,Steglitz - Zehlendorf,52.41913000000001,13.2121,House,Private room,1,2.5,1.0,1.0,1,6,3,t,f,42.0
f,Wedding,Mitte,52.54554000000001,13.35532,Apartment,Private room,4,1.0,2.0,2.0,1,5,24,f,f,20.0
f,NeukÃ¶lln,NeukÃ¶lln,52.47351,13.45207,Apartment,Private room,2,1.0,1.0,1.0,1,3,19,f,f,23.0
f,Charlottenburg,Charlottenburg-Wilm.,52.50569,13.29427,Apartment,Entire home/apt,4,1.0,1.0,2.0,3,3,1,t,f,118.0
t,NeukÃ¶lln,NeukÃ¶lln,52.48542,13.44924,Apartment,Private room,2,1.0,1.0,2.0,1,7,24,f,f,29.0
f,Wedding,Mitte,52.54329,13.35629,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,2,15,f,f,59.0
f,Mitte,Mitte,52.5389,13.37679,Apartment,Private room,2,1.0,1.0,1.0,1,2,0,f,f,100.0
f,Wilmersdorf,Charlottenburg-Wilm.,52.4925,13.30111,Apartment,Entire home/apt,5,1.0,3.0,3.0,4,13,8,f,f,60.0
f,Mitte,Mitte,52.52678000000001,13.39932,Apartment,Private room,2,1.0,1.0,1.0,1,5,7,f,f,40.0
